z_spec,z_photo,z_photo_wgt,z_photo_err
0.5565975904,0.5326961875,1,0.06833735853
0.6018650532,0.5461953282,1,0.0790958181
0.1661309749,0.2277452946,1,0.02583868802
0.8044356704,0.5653933287,1,0.08100845665
0.4947786629,0.4939216971,1,0.09425538033
0.4438833892,0.5299559832,1,0.05575967953
0.5331463814,0.5869290233,1,0.07569856197
0.158294335,0.2637272179,1,0.0238123592
0.7181632519,0.600258708,1,0.0808352679
0.4914099872,0.5485549569,1,0.0767859593
0.2544128299,0.2692537904,1,0.02327332832
0.2868822813,0.5340812802,1,0.06121157855
0.5144182444,0.5187484622,1,0.0623286292
0.5209434032,0.568516314,1,0.06887856126
0.3969561458,0.3848102391,1,0.04922368005
0.5868168473,0.5769420266,1,0.05635628104
0.490231812,0.5681169033,1,0.0670793429
0.4845317602,0.4991799891,1,0.08738487959
0.2674784958,0.2522285283,1,0.02114273049
0.5970509648,0.5828418136,1,0.0801704973
0.2019916177,0.2269906998,1,0.0226460509
0.4130904675,0.3864955604,1,0.06050863117
0.5972838402,0.5352259874,1,0.1060908809
0.5264398456,0.591265142,1,0.06476868689
0.4611620605,0.5106949806,1,0.06240313873
0.647661984,0.576931119,1,0.08349408209
0.5930749774,0.4945766926,1,0.09725376219
0.2056946009,0.2127058357,1,0.02910060063
0.3485042751,0.3582271338,1,0.05412714928
0.5035092831,0.5707036257,1,0.06434325874
0.4886566103,0.3773068786,1,0.06464160234
0.6332556605,0.5469834208,1,0.06253764033
0.6194981337,0.5142663121,1,0.05440863967
0.1987060755,0.1748056263,1,0.02711565979
0.6412292123,0.5761517882,1,0.08137948066
0.2226563841,0.2463139445,1,0.02896815911
0.5232726932,0.3824901879,1,0.07781796157
0.5802815557,0.4505197406,1,0.03802182898
0.1877526492,0.2262883782,1,0.0407798402
0.5068314075,0.5430791378,1,0.05302846059
0.4495804906,0.5181381702,1,0.0921189636
0.5315466523,0.5364294052,1,0.06504706293
0.6447492838,0.5762197971,1,0.06306944042
0.6570987701,0.6217221022,1,0.07675843686
0.5640309453,0.4436207116,1,0.09992681444
0.4496561885,0.514223516,1,0.05892480165
0.2921124697,0.2384223044,1,0.03187115863
0.6146752238,0.6134878993,1,0.09770543873
0.6601209044,0.5330949426,1,0.09224478155
0.5008907914,0.5749063492,1,0.06945361942
0.5211179852,0.5493321419,1,0.05169561133
0.3711421192,0.4974971712,1,0.06861849874
0.4211297929,0.4807306528,1,0.06744708121
0.533985734,0.4513550103,1,0.05407248065
0.3820165396,0.3903286457,1,0.07910100371
0.5573490262,0.4860401154,1,0.08430828154
0.4856126606,0.6058232188,1,0.0609141998
0.6102707386,0.5980136395,1,0.07428929955
0.4831626117,0.5203922391,1,0.0804913193
0.1826188564,0.3865688145,1,0.07051312178
0.7196235061,0.5675622821,1,0.0985705927
0.4843063653,0.5979349613,1,0.06417874247
0.4707635939,0.5302718878,1,0.0649491325
0.6312094927,0.5883315206,1,0.05689194053
0.5476430058,0.4908126593,1,0.05003971979
0.5058044791,0.5348231196,1,0.06503420323
0.4717996716,0.5808727741,1,0.07559169829
0.6734009981,0.4963265061,1,0.09733393788
0.541231811,0.5699447989,1,0.07119148225
0.4204665422,0.5028490424,1,0.06057479978
0.5142375827,0.5315726399,1,0.1080251634
0.4892542362,0.5885540843,1,0.06533604115
0.4707751274,0.5277681947,1,0.05807942897
0.5480822325,0.586204052,1,0.07233536243
0.5922740102,0.5448353887,1,0.06221124157
0.6992245913,0.5530802011,1,0.08395492285
0.4432163239,0.523645103,1,0.1444339603
0.5833372474,0.6005236506,1,0.08551028371
0.3009154797,0.2927903235,1,0.02796087041
0.2754007578,0.4978312254,1,0.08495338261
0.6359649897,0.5365738273,1,0.06946364045
0.385251075,0.4450351596,1,0.08808030188
0.6625651121,0.5637248158,1,0.06804513186
0.400977999,0.594291687,1,0.07769104093
0.1751764566,0.2300154865,1,0.04912577942
0.2147035301,0.2332034111,1,0.01943396032
0.6054047346,0.566537261,1,0.08338200301
0.6285858154,0.5967649817,1,0.0724036023
0.4609350562,0.4930540025,1,0.06758300215
0.3342671692,0.3372542262,1,0.03421879932
0.5127205849,0.5196288824,1,0.06739032269
0.5845681429,0.4838486016,1,0.07379383594
0.7229471207,0.6377199292,1,0.1049846411
0.5050551891,0.4900647104,1,0.08461231738
0.528202951,0.5595047474,1,0.06703966856
0.4676750898,0.5201026797,1,0.09653887898
0.6525325775,0.5218710899,1,0.06716292351
0.506665647,0.4178781807,1,0.07542864233
0.3609800935,0.370302856,1,0.06625722349
0.6050752997,0.5636197925,1,0.0866740793
0.626576364,0.528795898,1,0.06451919675
0.5019329786,0.5745628476,1,0.06965471804
0.5991908312,0.514549911,1,0.06527295709
0.3426203728,0.352111429,1,0.04700160027
0.3731557429,0.4029149115,1,0.04456960037
0.4073604941,0.3666553199,1,0.04655015841
0.536337018,0.4997553229,1,0.07641942054
0.4171508849,0.4612872005,1,0.09504864365
0.5145806074,0.2432437092,1,0.02988616005
0.5097963214,0.1754858345,1,0.04672475904
0.5279977322,0.5814595819,1,0.08139000088
0.3668542504,0.3843046725,1,0.05400744081
0.5125538111,0.5404241085,1,0.07214823365
0.3036797941,0.4519455433,1,0.1009840816
0.5793917775,0.5987226963,1,0.05647870153
0.5505979657,0.5259830952,1,0.06355047971
0.4948679507,0.519025147,1,0.07443071902
0.4362828732,0.4796426296,1,0.08063133061
0.6067986488,0.516043067,1,0.06340140104
0.2581288517,0.2956351638,1,0.03615612164
0.5539381504,0.5259686112,1,0.0537699908
0.628018856,0.5407397151,1,0.06521134079
0.5484240651,0.5398857594,1,0.08381219953
0.5913221836,0.5074887276,1,0.1001208797
0.5466122627,0.4917736948,1,0.06395243853
0.6556784511,0.5206856132,1,0.09263911843
0.3857167065,0.4721553922,1,0.08278044313
0.1102356389,0.2262884527,1,0.04104309157
0.6439936757,0.5619077086,1,0.05609788001
0.5581868887,0.5939585567,1,0.07363309711
0.8945538402,0.5232856274,1,0.06365436316
0.5947316289,0.5517212152,1,0.112065658
0.5601865649,0.5511556268,1,0.06437703967
0.6787356138,0.5484864116,1,0.06793308258
0.2346992046,0.2125211507,1,0.03002483025
0.5194644332,0.5172545314,1,0.06374759972
0.6580923796,0.5409546494,1,0.08591427654
0.6125881672,0.5857175589,1,0.06502068043
0.772798717,0.5675622821,1,0.1050738245
0.567763865,0.5157948732,1,0.07127878815
0.5829711556,0.4595854282,1,0.07947637886
0.4826523662,0.5774868131,1,0.08888298273
0.5209133625,0.4571336806,1,0.07884103805
0.3694699705,0.4442838132,1,0.05394482613
0.3809715807,0.5701681376,1,0.06568598002
0.6851882339,0.5380374789,1,0.0623084791
0.6092675328,0.5463216305,1,0.08548542112
0.6108993292,0.5823630691,1,0.07785762101
0.60499686,0.5566471815,1,0.06708876044
0.4665103555,0.5467460155,1,0.05164653063
0.2819645405,0.2778857052,1,0.02250128053
0.5590522885,0.5742621422,1,0.05879627913
0.1145878434,0.2262883782,1,0.0497502014
0.3502343297,0.3376895487,1,0.0416678302
0.4886193275,0.533364594,1,0.06595204026
0.6897280812,0.5461704731,1,0.06779888272
0.4732572436,0.5214731693,1,0.05648789927
0.2751968503,0.4759764373,1,0.07168831676
0.258307457,0.2415014952,1,0.02020277642
0.3412640095,0.4161427319,1,0.06464160234
0.5194264054,0.563534379,1,0.05722989887
0.3516627848,0.5652442575,1,0.06829240173
0.6573444009,0.6147224903,1,0.0659134388
0.6327116489,0.5668588281,1,0.08134698123
0.5000817776,0.5720909834,1,0.05985765904
0.4574711323,0.5275134444,1,0.06015180051
0.4657530785,0.5249204636,1,0.06317789853
0.2452385724,0.229273513,1,0.02034872025
0.2374373972,0.2506465018,1,0.04519416019
0.4584074318,0.4919088483,1,0.08694315702
0.5293464065,0.5404704809,1,0.07521568239
0.2448619604,0.2503560185,1,0.02976348065
0.5062118173,0.5406473875,1,0.05430325493
0.6750504971,0.5734528899,1,0.08291559666
0.4314071238,0.5453472733,1,0.07553187758
0.4899836183,0.5548888445,1,0.0701322332
0.6164023876,0.5606149435,1,0.06542024016
0.5164721608,0.5237056017,1,0.05967304111
0.2928400338,0.3208458722,1,0.03008816019
0.5212703943,0.5362108946,1,0.06329663843
0.4794512391,0.52336061,1,0.05825968832
0.3390340805,0.3769979477,1,0.05893838033
0.4958455861,0.5190073848,1,0.1169368178
0.4849568009,0.4888289869,1,0.05650103837
0.6291814446,0.6240693927,1,0.1139344797
0.5137373209,0.5146685839,1,0.06687910855
0.4389134645,0.4991220236,1,0.08662995696
0.5864558816,0.5433512926,1,0.05839328095
0.4669829309,0.5074288845,1,0.06465359777
0.5234165788,0.475491643,1,0.06057646126
0.07379922271,0.1734975129,1,0.03057366051
0.3963721693,0.3939221203,1,0.06829439849
0.563378334,0.4019365609,1,0.07771348208
0.2947510779,0.2659577429,1,0.02644482069
0.5721950531,0.565261364,1,0.09458591789
0.62550807,0.5057620406,1,0.09053996205
0.2676205337,0.2503178418,1,0.02591828071
0.5645197034,0.558263123,1,0.05855087936
0.4524093866,0.6389852166,1,0.08346562088
0.268738389,0.5219300985,1,0.09272970259
0.6095060706,0.5547707677,1,0.07576239854
0.3570814431,0.5026650429,1,0.08953943849
0.3391997814,0.3071710765,1,0.03311403096
0.2407893836,0.2463139445,1,0.02939031087
0.4982900918,0.5281202793,1,0.05288844183
0.5613385439,0.5614181161,1,0.05669857934
0.2170708328,0.5286383629,1,0.06073224172
0.5710661411,0.5345511436,1,0.05301085114
0.560069263,0.5072899461,1,0.07179111987
0.6077051163,0.5214406848,1,0.05769520998
0.7191932797,0.5198940039,1,0.1092532203
0.4338096976,0.3896991313,1,0.05298326164
0.1840318888,0.2282989472,1,0.02372479998
0.4110330641,0.4864452779,1,0.08355568349
0.4240539372,0.546266377,1,0.07316231728
0.5069164038,0.5391798615,1,0.05922561884
0.4674487114,0.3973318934,1,0.07888758183
0.5799265504,0.541056633,1,0.07358279824
0.5134292245,0.5065829754,1,0.04907016084
0.2468046844,0.2877319753,1,0.03910088167
0.5250920653,0.4407147169,1,0.08064311743
0.515404582,0.5646925569,1,0.06121871993
0.5908537507,0.5892876387,1,0.05950694159
0.3356900811,0.5645466447,1,0.08877021819
0.5414452553,0.5463049412,1,0.06016464159
0.7951763868,0.5608366132,1,0.06921047717
0.3418292701,0.3332768977,1,0.04778496176
0.3861353993,0.5041613579,1,0.1188678369
0.5113217831,0.5140419006,1,0.07324471325
0.370269537,0.5178208947,1,0.07481107861
0.5175713301,0.5254941583,1,0.07538232207
0.5469733477,0.4990256429,1,0.0585607253
0.263001442,0.2333603352,1,0.02029737644
0.269030571,0.2939904332,1,0.04146033525
0.5915731192,0.5290393233,1,0.07304675877
0.5085727572,0.5218780041,1,0.06203908101
0.4991730154,0.5564407706,1,0.08510608226
0.554964602,0.4881019592,1,0.07162895799
0.6302890778,0.5568660498,1,0.06012336165
0.5558729172,0.5771254301,1,0.06265669316
0.3352399766,0.4396764636,1,0.05389339849
0.1663698703,0.215664044,1,0.02946216054
0.5620724559,0.5705148578,1,0.07375056297
0.5794767141,0.5819757581,1,0.06850271672
0.6839208603,0.6091470122,1,0.074753277
0.2816536725,0.5855265856,1,0.1013539806
0.520780623,0.5241117477,1,0.06131527945
0.5977208614,0.6202411652,1,0.07738562673
0.5239569545,0.5499222875,1,0.05891210958
0.6576246619,0.5228688717,1,0.05414747819
0.5122203231,0.4819364846,1,0.05628645048
0.5340489745,0.5575939417,1,0.06723287702
0.4364084601,0.5680696368,1,0.06628327817
0.4852622747,0.5038167238,1,0.05065523833
0.5344715118,0.5807980895,1,0.07118553668
0.2442251295,0.4023675025,1,0.08699207753
0.6605921984,0.6122524142,1,0.0850693807
0.59951967,0.5372561812,1,0.08390417695
0.4319841266,0.3919252455,1,0.05866613984
0.1514063925,0.1527415812,1,0.04601344094
0.3540534973,0.3540722728,1,0.05739964917
0.5457938313,0.4971740246,1,0.0797579363
0.5394117236,0.4034360945,1,0.06213023886
0.513477087,0.5723730326,1,0.07848671824
0.5404921174,0.5252269506,1,0.04853472114
0.6032034755,0.5366342068,1,0.0522300005
0.6459682584,0.5541456938,1,0.05821508169
0.4344212115,0.5242373347,1,0.06351678073
0.5503827929,0.5036944747,1,0.08704491705
0.5400015116,0.48815009,1,0.08181326836
0.7076923251,0.5077589154,1,0.09324479848
0.5762624145,0.4650616944,1,0.07433304191
0.3969858289,0.4178781807,1,0.08714748174
0.6074430346,0.4913163781,1,0.08500699699
0.4927553535,0.5023384094,1,0.06360576302
0.6001130939,0.5792472959,1,0.06932771951
0.2489733398,0.2816804647,1,0.03428662941
0.3295186758,0.3522385061,1,0.04700160027
0.4869290888,0.5891298056,1,0.07824344188
0.4997044802,0.5357530117,1,0.06047999859
0.6432646513,0.5526773334,1,0.08048419654
0.5141922235,0.590711534,1,0.08455304056
0.2477840334,0.5460912585,1,0.08444807678
0.2574873567,0.2412499785,1,0.02424328029
0.6529595852,0.5711746812,1,0.06943108141
0.6544749141,0.4789954722,1,0.102103442
0.3818640411,0.525102973,1,0.05703308061
0.1479552239,0.1770760268,1,0.04560511932
0.7273166776,0.5431217551,1,0.06917476654
0.5128442645,0.5273307562,1,0.05249058083
0.1729391664,0.24038589,1,0.08015468717
0.3542535305,0.5028756261,1,0.1080364436
0.4752919674,0.5997307301,1,0.08201359957
0.6633030772,0.5594817996,1,0.05872244015
0.5286493897,0.5344257951,1,0.08976458758
0.5811952353,0.5447238684,1,0.05977616087
0.2251602262,0.4193319976,1,0.1632823795
0.6280835271,0.548330307,1,0.06689219177
0.2717953324,0.24796471,1,0.04575411975
0.5460937023,0.4941610694,1,0.04953299835
0.4938883483,0.5393080711,1,0.06117032841
0.4013555944,0.4436331987,1,0.08270534128
0.6292394996,0.5204579234,1,0.05891643092
0.5596563816,0.5544031858,1,0.07615421712
0.2456001043,0.2342506796,1,0.03224036843
0.5953707099,0.5477301478,1,0.06348390877
0.5003399253,0.5729095936,1,0.07595024258
0.5930504203,0.5554634333,1,0.0672166571
0.2167203873,0.2442452908,1,0.05561091006
0.2003913075,0.2148661017,1,0.02850143425
0.5166606307,0.4090793729,1,0.04489888623
0.596902132,0.5689014196,1,0.07630275935
0.5773438215,0.5467751622,1,0.06739325821
0.505222559,0.546215713,1,0.05129529908
0.739715457,0.589612186,1,0.06298431754
0.5828539729,0.5680144429,1,0.05649168044
0.5421438813,0.5116753578,1,0.06076427922
0.3061035872,0.3724745512,1,0.1478290856
0.5733495951,0.4666098058,1,0.07619228214
0.2306730747,0.2157000601,1,0.02863957919
0.4449082017,0.5912578106,1,0.0608570762
0.3827601671,0.4885647595,1,0.0774396807
0.5645467639,0.5196547508,1,0.04987584054
0.6064957976,0.5625478625,1,0.1051354781
0.6640301347,0.5594270229,1,0.07042639703
0.3626779914,0.4028970003,1,0.06695380807
0.5000320077,0.5607153177,1,0.06321021914
0.6166015863,0.5602065325,1,0.06971713901
0.3427682817,0.3654793799,1,0.04583808035
0.3287348151,0.526221931,1,0.05841638148
0.1968171448,0.1990962029,1,0.02342480049
0.5538895726,0.5497400761,1,0.05827536061
0.5517968535,0.5048595667,1,0.06756672263
0.8184767962,0.5938892365,1,0.07668016106
0.6380822062,0.5048111081,1,0.1534477472
0.4006520212,0.452170819,1,0.07341326773
0.4293136895,0.6035436988,1,0.0779196769
0.3696304858,0.3335555196,1,0.09812208265
0.5414311886,0.567915976,1,0.06362265348
0.4880551696,0.6196346879,1,0.07235661894
0.483420521,0.4815639853,1,0.07854335755
0.6154770255,0.5866964459,1,0.07888104022
0.471711725,0.5013969541,1,0.07976590097
0.4477465153,0.5423337817,1,0.09653823823
0.7009474635,0.566947639,1,0.07284816355
0.04977281764,0.08748915792,1,0.04143479839
0.4986588061,0.4983820617,1,0.08558394015
0.6269521713,0.5762840509,1,0.07862204313
0.4146100581,0.5119966269,1,0.04642636329
0.5509593487,0.5358953476,1,0.05937058851
0.6211523414,0.5629835725,1,0.07873295993
0.7039769888,0.5850285292,1,0.1163213626
0.5500939488,0.5203303099,1,0.05985251814
0.5543526411,0.6378488541,1,0.1112696379
0.5932761431,0.5837112665,1,0.05690784007
0.5230351686,0.5695927143,1,0.04699600115
0.4066898525,0.3791511655,1,0.04982598126
0.5007565618,0.5482141376,1,0.06031224132
0.3291066289,0.3124957383,1,0.03556628153
0.4880938232,0.5138231516,1,0.05573765934
0.6766846776,0.6144554019,1,0.08515799791
0.5819543004,0.5464602113,1,0.08464015275
0.5066992044,0.5497238636,1,0.0619629398
0.4398627281,0.5492696762,1,0.06362964958
0.5635448694,0.5396854281,1,0.06746508181
0.5295763612,0.5642359257,1,0.07451739907
0.6490370035,0.5646850467,1,0.0579030402
0.5484789014,0.5690740347,1,0.09333900362
0.5415951014,0.537791431,1,0.06257685274
0.5667700171,0.6022745967,1,0.08440823853
0.393330276,0.3866133094,1,0.04896863922
0.3956853151,0.4581113756,1,0.08948872238
0.6108615994,0.5239843726,1,0.06013108045
0.1928246021,0.2290628999,1,0.01943396032
0.4706454873,0.4967350662,1,0.08716861904
0.4056195915,0.3953591287,1,0.06055808067
0.5002319217,0.5274585485,1,0.05199480057
0.1812389642,0.2564541101,1,0.03720872849
0.4514558911,0.5224999785,1,0.0619937852
0.5455703139,0.4889949858,1,0.08078923821
0.482840389,0.5537027717,1,0.06156947836
0.5693666935,0.5658398867,1,0.06528002024
0.5200080276,0.551558733,1,0.05813444033
0.4800291657,0.5072571039,1,0.06628032029
0.564273417,0.5058737397,1,0.05309550092
0.4935857058,0.5191634893,1,0.06761232018
0.6602368355,0.5920593739,1,0.06747230887
0.5047209263,0.5162045956,1,0.08500590175
0.58298558,0.5057620406,1,0.09341771901
0.4723744094,0.4882465601,1,0.06098483875
0.5698260069,0.5024572015,1,0.04550112039
0.5218458176,0.5564175248,1,0.05798354
0.5231899023,0.5156873465,1,0.07961568981
0.4773265719,0.5724021196,1,0.07879641652
0.5033282638,0.5233214498,1,0.05421691015
0.3369074464,0.3174000382,1,0.03929658607
0.2385986745,0.2317490727,1,0.02600359917
0.3457956016,0.3212172389,1,0.05145180598
0.6623298526,0.5715129972,1,0.07348746061
0.288194865,0.2573814392,1,0.0237605758
0.3910870552,0.4368368387,1,0.06991284341
0.4205849469,0.4146507084,1,0.05968204141
0.5238033533,0.6057274342,1,0.0861492008
0.6126183271,0.5211051702,1,0.07289323956
0.61553514,0.5284026265,1,0.07156427205
0.4319215417,0.5270572901,1,0.07685147971
0.516263485,0.5628926754,1,0.0795744285
0.6286299229,0.5256150961,1,0.0636408031
0.1370056123,0.3171189129,1,0.1133860797
0.2828010023,0.3039679825,1,0.03942063823
0.32355088,0.4161858857,1,0.07315541804
0.1576782465,0.1865793467,1,0.02595213056
0.7072707415,0.5164493322,1,0.06297893822
0.514772296,0.5730535388,1,0.05400571972
0.4053087533,0.355610162,1,0.03515750915
0.3704732656,0.42608729,1,0.05073684081
0.3685210347,0.4319586158,1,0.07220478356
0.2389819175,0.6017697453,1,0.07543615997
0.5203675032,0.5547381639,1,0.05837259814
0.3809518516,0.3300535083,1,0.0304241199
0.576464355,0.6024893522,1,0.08610799909
0.2834063768,0.5496252179,1,0.07730346173
0.7361144423,0.555455327,1,0.06245920062
0.3921398818,0.3711406589,1,0.1550595164
0.6121058464,0.5408440232,1,0.09329123795
0.3556153774,0.4101704359,1,0.05192298815
0.06898663193,0.07380640507,1,0.03747611865
0.6076565981,0.542707324,1,0.07200603932
0.5866524577,0.5236265659,1,0.0644473806
0.6028603911,0.522922039,1,0.06563428044
0.4751166999,0.5441684723,1,0.0658922419
0.6641359329,0.5861039162,1,0.06688860059
0.2754038572,0.2693235874,1,0.02752627991
0.711473465,0.532986939,1,0.04928391054
0.4776315391,0.5364681482,1,0.05284294859
0.5256360173,0.5890232921,1,0.07009024173
0.5946478248,0.6262905598,1,0.08550353348
0.4883014858,0.5678933263,1,0.06799858063
0.4356144369,0.3828745782,1,0.07964596152
0.6257405877,0.5611817241,1,0.09684084356
0.5804205537,0.5472786427,1,0.06436136365
0.4986142814,0.5318732858,1,0.0584750399
0.5366140604,0.6599071622,1,0.08906263858
0.5264546871,0.4529493451,1,0.1189921796
0.2944675684,0.5916272998,1,0.09987139702
0.5292952061,0.542611897,1,0.06474544108
0.4580311775,0.5220896602,1,0.06030395627
0.3714298904,0.5711977482,1,0.0728796199
0.6107876301,0.5734825134,1,0.06009168178
0.4806509912,0.5412626863,1,0.06548415869
0.3743201494,0.288867414,1,0.02397038043
0.4427569211,0.5110993981,1,0.05261256173
0.6042993069,0.6111795902,1,0.08861076087
0.2359282374,0.2678836882,1,0.02851862088
0.3047177196,0.518153429,1,0.1382308155
0.5122870207,0.5395049453,1,0.05982159823
0.3410580754,0.2707774937,1,0.02807251923
0.7317189574,0.5350500345,1,0.0577846095
0.6568465829,0.5627658963,1,0.06852599978
0.5115326643,0.5305740237,1,0.06064448133
0.5024158359,0.5299217105,1,0.07140096277
0.5256308317,0.5089171529,1,0.05840450153
0.3712940812,0.2796466351,1,0.03566212952
0.5510939956,0.5611025691,1,0.06927116215
0.6790607572,0.5960873365,1,0.08518832177
0.614102006,0.5691469908,1,0.07489216328
0.525370717,0.5208917856,1,0.05191100016
0.5249479413,0.5785301924,1,0.06150082126
0.577861011,0.5390765667,1,0.0608288385
0.4947696328,0.5148473978,1,0.06657744199
0.5254023671,0.4519482553,1,0.06574305892
0.5597870946,0.4515826702,1,0.1460168958
0.4959378839,0.5792270899,1,0.06970906258
0.6473271847,0.5628576279,1,0.04906671867
0.6548705697,0.3624351025,1,0.05372830108
0.6094010472,0.5336769819,1,0.05696585029
0.6219159365,0.566775918,1,0.05498766154
0.4884658754,0.5275844932,1,0.05933304131
0.6934882402,0.5813957453,1,0.06210228056
0.387376219,0.5860382318,1,0.07224521786
0.5510752201,0.4812642634,1,0.07976590097
0.5524012446,0.5082259178,1,0.06844860315
0.5259190798,0.5555086732,1,0.09661120176
0.2549227774,0.3132711351,1,0.04156295955
0.5778163075,0.5812405944,1,0.08080311865
0.4961652458,0.3926585019,1,0.04981439933
0.5257843137,0.5981727839,1,0.06121027842
0.5795057416,0.5555168986,1,0.07306046039
0.280035764,0.2962448299,1,0.02668301947
0.06812359393,0.4017327428,1,0.0616071485
0.4649853706,0.5288087726,1,0.0572764501
0.5385864973,0.5333394408,1,0.06056021899
0.3421166241,0.4330026805,1,0.07935786247
0.6453210711,0.5276678801,1,0.08514323831
0.4919160306,0.5408982038,1,0.06209351867
0.2164551169,0.3791864216,1,0.04915912077
0.6307408214,0.5797391534,1,0.06224175915
0.2405013144,0.4140171111,1,0.1163906604
0.6055145264,0.5570703745,1,0.07240860164
0.6646441817,0.5241965652,1,0.05992880091
0.6317802668,0.5423871279,1,0.05977677181
0.5042297244,0.501752615,1,0.08267211914
0.4264914989,0.5038462281,1,0.07052688301
0.6325600743,0.5359206796,1,0.06117552146
0.06681804359,0.07391443104,1,0.03747611865
0.646541059,0.5532947183,1,0.0535421595
0.594665885,0.5210759044,1,0.09574460983
0.5921068192,0.4388557673,1,0.07428444922
0.5550730228,0.5030500293,1,0.08280528337
0.4929283857,0.4680619836,1,0.06467472017
0.5479121804,0.5508059859,1,0.06047999859
0.3471643627,0.3896795511,1,0.04790887982
0.4193767011,0.5274561644,1,0.07034687698
0.640293479,0.5717265606,1,0.06312676519
0.5257887244,0.5439684987,1,0.06615643948
0.3622886539,0.480250597,1,0.09184043854
0.6623454094,0.5519917011,1,0.07442951947
0.8080203533,0.6063451767,1,0.08462327719
0.369993031,0.5335284472,1,0.09243649989
0.5200169086,0.5369958878,1,0.06690067798
0.708512485,0.6126056314,1,0.09199564159
0.5118755698,0.5657499433,1,0.07150866091
0.5021502376,0.511908114,1,0.06103967875
0.423748374,0.5907312036,1,0.06535691768
0.470775485,0.4962911308,1,0.05985407904
0.6158729792,0.5155451298,1,0.1143475175
0.4875346124,0.4898495674,1,0.07982435822
0.5359990597,0.5464288592,1,0.05779020116
0.6372955441,0.5511910319,1,0.06353210658
0.4787604511,0.4926490784,1,0.06760949641
0.5014424324,0.5395880342,1,0.06789501011
0.5433962941,0.5229949951,1,0.05743680149
0.4658595026,0.6100649238,1,0.07421019673
0.6531997919,0.5830414891,1,0.0586534217
0.2991234958,0.2389120907,1,0.03239943832
0.4718485773,0.5200186968,1,0.05474700034
0.5668894649,0.5433171988,1,0.0849340409
0.6871271133,0.5985542536,1,0.06554817408
0.4534053802,0.4646678269,1,0.05399291217
0.5473026633,0.5653785467,1,0.1206337586
0.5797862411,0.5468754172,1,0.07184846699
0.493009001,0.5716222525,1,0.06022021174
0.3322874606,0.3355133533,1,0.04755071923
0.7348318696,0.5511171222,1,0.05669280142
0.517342627,0.5718832612,1,0.08371890336
0.1942938268,0.2090605944,1,0.02984688058
0.6372845769,0.5487323999,1,0.05842199922
0.6304964423,0.5724025369,1,0.06558360159
0.5412977338,0.5653820634,1,0.05424386635
0.692512095,0.523807466,1,0.07649231702
0.552190125,0.5114942193,1,0.05732383952
0.5533944368,0.4989710152,1,0.06631401181
0.4849394858,0.5840163827,1,0.07344520092
0.4688579738,0.5178007483,1,0.05651919171
0.595130682,0.5133407116,1,0.05642496049
0.5168971419,0.543287158,1,0.05852324143
0.4505836368,0.3622353375,1,0.05529589951
0.5466570258,0.523886621,1,0.05651684105
0.8007597923,0.5753142238,1,0.09034579992
0.6030815244,0.5245242119,1,0.06297563761
0.5661756992,0.5425342917,1,0.06810335815
0.6722664833,0.5833735466,1,0.1129637584
0.2416882515,0.4515826702,1,0.1477268934
0.5183925629,0.5593210459,1,0.06333641708
0.5517992377,0.5739798546,1,0.05719292164
0.5204037428,0.5139163733,1,0.06531204283
0.5399821997,0.574405849,1,0.07821086049
0.7784679532,0.5582351089,1,0.0767859593
0.6973568797,0.5528771877,1,0.07622601092
0.3309593201,0.5648938417,1,0.06580743939
0.3446920216,0.3263331652,1,0.04717551917
0.5646865964,0.4735370874,1,0.07964412123
0.5577767491,0.5400488973,1,0.05962520838
0.52617836,0.507348001,1,0.05864112079
0.6999230981,0.6204881072,1,0.07163225859
0.5903355479,0.5524779558,1,0.05655008182
0.5894130468,0.5660836101,1,0.06958223879
0.8172720671,0.530546844,1,0.05202408135
0.2373143584,0.228203997,1,0.03274123371
0.6291805506,0.5987107158,1,0.0880657807
0.4242973328,0.5550438166,1,0.07544492185
0.5501843691,0.5405101776,1,0.05611848086
0.2392741591,0.38156569,1,0.05300265178
0.5300770402,0.5041775703,1,0.06152832136
0.6300444007,0.5238745809,1,0.07042212039
0.5117373466,0.5502691865,1,0.05710500106
0.2795029283,0.302544415,1,0.03917068988
0.5603896976,0.5377514362,1,0.07080612332
0.5778693557,0.562990427,1,0.0783630386
0.4428219497,0.5269985199,1,0.06518443674
0.5054155588,0.5214893818,1,0.06950262189
0.5323644876,0.5780007839,1,0.05907947943
0.5194051862,0.5252197385,1,0.07346303761
0.6025838852,0.5683907866,1,0.06938136369
0.4642217755,0.5372333527,1,0.06703788042
0.3945787549,0.5671846271,1,0.07341728359
0.3254146874,0.2702584565,1,0.03025512025
0.4676853418,0.5297431946,1,0.1319859624
0.5934540033,0.5790346861,1,0.09772700071
0.1519652754,0.1468426585,1,0.05053311959
0.5442524552,0.5714315176,1,0.07542666048
0.1099028587,0.2407498658,1,0.08377034217
0.206229493,0.2211840898,1,0.02709604986
0.5031596422,0.5703424811,1,0.0760024786
0.4544428587,0.4974997342,1,0.06229513884
0.5240600705,0.5723426342,1,0.05707275122
0.3336459994,0.4316802323,1,0.07774080336
0.2687811255,0.2463791668,1,0.03048166074
0.594389677,0.5300861597,1,0.06889563054
0.6156579256,0.5801584721,1,0.07017976046
0.4706824422,0.5898942351,1,0.07067020237
0.5140178204,0.5196880102,1,0.06028680876
0.4854439199,0.5038429499,1,0.09266421944
