,Target_Name,obsid,obs_chunk,RA_(J2000),Dec_(J2000),start_time,processing_date,xrt_exposure,uvot_exposure,bat_exposure,archive_date,Eclip_LONG,Eclip_LAT,GroupID,GroupSize
979,PMNJ0948+0022,31306039,8.0,147.25803,0.36966,2013-01-11 08:07:00,"Jan 21, 2013",2963.956,2890.536,0.0,"Feb 4, 2013",149.331477473,-12.0764449312,88.0,46.0
983,PMNJ0948+0022,31306038,8.0,147.28929,0.40733,2013-01-03 10:52:00,"Jan 14, 2013",3007.616,2955.754,0.0,"Jan 27, 2013",149.348331474,-12.0303526072,88.0,46.0
985,SA101OFFSET1,54900006,1.0,149.16045,-0.48198,2005-03-14 04:27:00,"Oct 7, 2014",2059.999,1832.105,3090.0,"Mar 25, 2005",151.458650016,-12.2176239734,89.0,54.0
986,SA101OFFSET1,54900011,1.0,149.17559,-0.47499,2005-03-19 08:06:00,"Oct 7, 2014",766.063,767.262,783.0,"Mar 30, 2005",151.47066398,-12.205783952,89.0,54.0
989,SA101OFFSET1,54900001,1.0,149.19603,-0.52777,2005-03-10 13:12:00,"Oct 7, 2014",1546.989,1588.818,1603.0,"Mar 21, 2005",151.509135914,-12.2480897827,89.0,54.0
990,SA101,54950010,1.0,149.19637,-0.50447,2005-03-05 14:25:00,"Oct 7, 2014",729.632,0.0,1221.0,"Mar 16, 2005",151.501126684,-12.226141221,89.0,54.0
991,SA101,54950011,1.0,149.19732,-0.4994,2005-03-05 17:38:00,"Oct 7, 2014",725.144,1204.011,1220.0,"Mar 16, 2005",151.500223822,-12.2210590243,89.0,54.0
993,SA101OFFSET1,54900018,2.0,149.20869,-0.45996,2009-07-01 17:15:00,"Jul 7, 2009",3996.61,3989.856,4113.0,"Jul 8, 2009",151.497016153,-12.1801328719,89.0,54.0
994,SA101,54950012,1.0,149.20966,-0.52548,2005-03-05 21:06:00,"Oct 7, 2014",201.623,330.37,345.0,"Mar 16, 2005",151.521383046,-12.2411789332,89.0,54.0
995,SA101,54950017,2.0,149.21233,-0.53391,2005-11-10 17:40:00,"Jan 29, 2015",3476.846,3478.68,3512.0,"Nov 21, 2005",151.526958944,-12.2481432065,89.0,54.0
996,SA101,54950005,1.0,149.21241,-0.51532,2005-02-19 01:15:00,"Sep 27, 2014",3494.606,2275.154,3884.0,"Mar 2, 2005",151.520384159,-12.2306987665,89.0,54.0
997,SA101,54950004,1.0,149.21273,-0.51294,2005-02-19 12:31:00,"Sep 27, 2014",329.531,106.545,37.0,"Mar 2, 2005",151.519839404,-12.2283570974,89.0,54.0
998,SA101,54950008,1.0,149.21386,-0.53755,2005-03-05 07:55:00,"Oct 7, 2014",1542.255,1548.106,1563.0,"Mar 16, 2005",151.529728181,-12.2510184124,89.0,54.0
1000,SA101OFFSET1,54900017,2.0,149.22343,-0.4776,2009-06-30 01:02:00,"Jul 7, 2009",2860.01,2855.65,2925.0,"Jul 7, 2009",151.517453117,-12.191506642,89.0,54.0
1001,SA101OFFSET1,54900012,1.0,149.2245,-0.50019,2005-03-31 23:59:00,"Oct 7, 2014",2016.416,0.0,3094.0,"Apr 11, 2005",151.526560076,-12.2122965836,89.0,54.0
1002,SA101,54950013,1.0,149.22504,-0.51141,2005-03-06 01:46:00,"Oct 7, 2014",806.312,862.918,878.0,"Mar 17, 2005",151.531092036,-12.2226194043,89.0,54.0
1003,SA101OFFSET1,54900005,1.0,149.22788,-0.48604,2005-03-12 05:13:00,"Oct 7, 2014",1321.59,2510.519,4042.0,"Mar 23, 2005",151.524737536,-12.1978579712,89.0,54.0
1005,SA101OFFSET1,54900009,1.0,149.23379,-0.48573,2005-03-17 05:48:00,"Oct 7, 2014",1402.723,1504.924,1551.0,"Mar 28, 2005",151.530291196,-12.1955010208,89.0,54.0
1006,SA101,54950007,1.0,149.24088,-0.4909,2005-03-05 04:42:00,"Oct 7, 2014",1466.5,1468.305,1483.0,"Mar 16, 2005",151.538936399,-12.1978653234,89.0,54.0
1007,SA101,54950009,1.0,149.24103,-0.52256,2005-03-05 11:08:00,"Oct 7, 2014",911.749,1548.294,1563.0,"Mar 16, 2005",151.550409165,-12.227473486,89.0,54.0
1008,SA101,54950006,1.0,149.24142,-0.49296,2005-03-05 01:29:00,"Oct 7, 2014",1392.379,1179.187,1269.0,"Mar 16, 2005",151.540191028,-12.1996064013,89.0,54.0
1010,SA101,54950019,2.0,149.24232,-0.53317,2005-11-10 21:03:00,"Jan 28, 2015",2098.528,2100.999,2133.0,"Nov 21, 2005",151.5554429,-12.2369621477,89.0,54.0
1011,SA101,54950034,7.0,149.2491,-0.47678,2009-06-30 18:48:00,"Jul 7, 2009",4332.74,4268.746,4402.0,"Jul 7, 2009",151.541762751,-12.1817623352,89.0,54.0
1013,SA101,54950016,1.0,149.25898,-0.51319,2005-03-28 21:36:00,"Oct 7, 2014",1241.902,2152.535,1906.0,"Apr 8, 2005",151.564261055,-12.212417087,89.0,54.0
1014,SA101,54950003,1.0,149.25971,-0.51394,2005-03-26 02:15:00,"Oct 7, 2014",2801.255,2704.082,1413.0,"Apr 6, 2005",151.565229171,-12.2128643648,89.0,54.0
1015,SA101,54950039,8.0,149.26161,-0.46576,2014-10-23 15:19:00,"Nov 2, 2014",692.007,681.283,698.0,"Nov 3, 2014",151.549809185,-12.1670632067,89.0,54.0
1016,SA101,54950014,1.0,149.26176,-0.5166,2005-03-05 00:03:00,"Oct 7, 2014",747.607,748.153,763.0,"Mar 16, 2005",151.568146104,-12.2146392656,89.0,54.0
1019,SA101,54950035,7.0,149.27217,-0.47619,2009-07-01 09:06:00,"Jul 7, 2009",3637.16,3570.285,3697.0,"Jul 8, 2009",151.563661269,-12.1731409205,89.0,54.0
1020,SA101,54950002,1.0,149.27334,-0.49308,2005-03-26 02:10:00,"Oct 7, 2014",492.466,0.0,1350.0,"Apr 6, 2005",151.570826894,-12.1885545605,89.0,54.0
1021,SA101,54950027,4.0,149.27404,-0.50217,2006-04-14 13:14:00,"Mar 6, 2015",1549.292,1813.68,1847.0,"Apr 25, 2006",151.574751102,-12.1968253652,89.0,54.0
1022,SA101,54950038,8.0,149.27621,-0.47557,2014-10-20 23:24:00,"Oct 30, 2014",1426.651,1410.207,1434.0,"Oct 31, 2014",151.567311079,-12.1711469309,89.0,54.0
1023,SA101,54950015,1.0,149.27653,-0.49603,2005-03-28 21:31:00,"Oct 7, 2014",112.948,0.0,450.0,"Apr 8, 2005",151.574939944,-12.1902022656,89.0,54.0
1024,SA101,54950028,5.0,149.27677,-0.49488,2006-07-02 23:18:00,"Apr 10, 2015",2101.09,2101.881,2135.0,"Jul 13, 2006",151.574758363,-12.1890409639,89.0,54.0
1025,SA101,54950020,2.0,149.28058,-0.52447,2005-11-27 00:05:00,"Jan 29, 2015",1412.23,1627.598,1661.0,"Dec 8, 2005",151.589001522,-12.2154280314,89.0,54.0
1026,SA101,54950032,6.0,149.28386,-0.53947,2007-01-16 01:53:00,"Jun 22, 2015",458.439,439.453,490.0,"Jan 27, 2007",151.597515492,-12.2283322845,89.0,54.0
1027,SA101,54950029,5.0,149.28853,-0.49768,2006-07-03 10:18:00,"Apr 9, 2015",1084.742,1086.632,1104.0,"Jul 14, 2006",151.587031002,-12.187549902,89.0,54.0
1028,SA101,54950026,4.0,149.29405,-0.50147,2006-04-12 04:54:00,"Mar 3, 2015",1158.167,1158.302,1192.0,"Apr 23, 2006",151.5936778,-12.1891690702,89.0,54.0
1029,SA101,54950030,5.0,149.29462,-0.47894,2006-07-03 15:10:00,"Apr 9, 2015",2010.828,2010.76,2045.0,"Jul 14, 2006",151.586159673,-12.1678636755,89.0,54.0
1030,SA101,54950021,3.0,149.2968,-0.53985,2005-12-18 02:20:00,"Jan 29, 2015",2163.649,2325.133,2361.0,"Dec 29, 2005",151.610054181,-12.224160319,89.0,54.0
1031,SA101,54950023,3.0,149.29708,-0.53601,2005-12-18 15:27:00,"Jan 28, 2015",1742.766,1742.926,1778.0,"Dec 29, 2005",151.608947581,-12.2204651763,89.0,54.0
1032,SA101,54950022,3.0,149.29837,-0.54052,2005-12-18 07:10:00,"Jan 28, 2015",2644.262,2648.166,2700.0,"Dec 29, 2005",151.611798873,-12.2242385612,89.0,54.0
1033,SA101,54950037,8.0,149.30213,-0.49354,2014-10-15 06:07:00,"Oct 25, 2014",1331.366,1297.956,1343.0,"Oct 26, 2014",151.598582463,-12.1789132024,89.0,54.0
1035,SA101,54950024,3.0,149.3025,-0.53376,2005-12-18 18:24:00,"Jan 28, 2015",2180.808,2182.246,1500.0,"Dec 29, 2005",151.613336647,-12.2164607582,89.0,54.0
1036,SA101,54950031,6.0,149.30592,-0.54503,2006-12-27 15:35:00,"Jun 3, 2015",1880.602,1848.013,1933.0,"Jan 7, 2007",151.620650182,-12.2258211531,89.0,54.0
1037,SA101,54950018,2.0,149.31108,-0.5361,2005-11-17 18:33:00,"Jan 28, 2015",15.939,15.921,34.0,"Nov 28, 2005",151.622397789,-12.2156500499,89.0,54.0
1038,SA101,54950025,4.0,149.3139,-0.50175,2006-04-15 10:09:00,"Mar 5, 2015",1645.003,1679.233,1730.0,"Apr 26, 2006",151.612800949,-12.1824855241,89.0,54.0
1039,GRB060602,213180001,1.0,149.57824,0.32422,2006-06-04 15:51:00,"Mar 5, 2015",793.306,840.002,991.0,"Jun 15, 2006",151.570554783,-11.3162349875,90.0,6.0
1040,GRB060602,213180006,1.0,149.58617,0.32845,2006-06-10 01:25:00,"Mar 7, 2015",45753.036,44578.666,47964.0,"Jun 21, 2006",151.576621744,-11.3094982151,90.0,6.0
1041,GRB060602,213180002,1.0,149.59087,0.29871,2006-06-06 01:00:00,"Mar 4, 2015",16580.249,17184.997,17828.0,"Jun 17, 2006",151.591723322,-11.3357144407,90.0,6.0
1042,GRB060602,213180005,1.0,149.59365,0.30328,2006-06-09 01:23:00,"Mar 5, 2015",11560.133,11677.11,12226.0,"Jun 20, 2006",151.592748593,-11.3304606263,90.0,6.0
1043,GRB060602,213180004,1.0,149.60396,0.34991,2006-06-08 01:12:00,"Mar 5, 2015",12671.201,12675.446,13097.0,"Jun 19, 2006",151.585960406,-11.28317066,90.0,6.0
1044,GRB060602,213180003,1.0,149.60732,0.35256,2006-06-07 01:04:00,"Mar 3, 2015",14297.0,14526.891,14146.0,"Jun 18, 2006",151.58822458,-11.279512587,90.0,6.0
1051,SAA-COLD-161-06,74942003,1.0,149.97513,0.04256,2012-06-05 19:21:00,"Jun 11, 2012",72.428,0.0,553.0,"Jun 12, 2012",152.05043184,-11.440868991,92.0,10.0
1055,SAA-COLD-161-06,74942004,1.0,149.98395,0.01337,2012-06-07 19:27:00,"Jun 13, 2012",47.86,0.0,399.0,"Jun 14, 2012",152.069323173,-11.4650978382,92.0,10.0
1056,SAA-COLD-161-06,74942005,1.0,149.9898,0.04657,2012-06-08 19:43:00,"Jun 14, 2012",87.373,0.0,520.0,"Jun 15, 2012",152.063006809,-11.4319596756,92.0,10.0
1063,C/2009P1(GARRAD,91564001,1.0,151.49677,0.21203,2012-10-14 10:17:00,"Oct 20, 2012",208.629,0.0,300.0,"Oct 21, 2012",153.439800812,-10.7442835598,95.0,9.0
1064,C/2009P1(GARRAD,91568001,1.0,151.50586,0.17171,2012-10-14 16:42:00,"Oct 20, 2012",210.069,0.0,300.0,"Oct 21, 2012",153.463052031,-10.778730019,95.0,9.0
1065,C/2009P1(GARRAD,91566001,1.0,151.50723,0.25448,2012-10-14 13:29:00,"Oct 20, 2012",470.829,0.0,600.0,"Oct 21, 2012",153.434378213,-10.7008897067,95.0,9.0
1066,C/2009P1(GARRAD,91570001,1.0,151.54577,0.14957,2012-10-14 19:54:00,"Oct 20, 2012",460.8,459.576,0.0,"Oct 21, 2012",153.509040532,-10.7852144054,95.0,9.0
1067,C/2009P1(GARRAD,91565001,1.0,151.62359,0.31028,2012-10-14 10:24:00,"Oct 20, 2012",1596.637,0.0,1537.0,"Oct 21, 2012",153.524815373,-10.6073288259,95.0,9.0
1068,C/2009P1(GARRAD,91567001,1.0,151.62853,0.28477,2012-10-14 13:40:00,"Oct 20, 2012",1355.911,0.0,1257.0,"Oct 21, 2012",153.538753977,-10.6294076458,95.0,9.0
1069,C/2009P1(GARRAD,91569001,1.0,151.63466,0.26679,2012-10-14 16:49:00,"Oct 20, 2012",1597.309,0.0,1538.0,"Oct 21, 2012",153.551097281,-10.6440258005,95.0,9.0
1070,C/2009P1(GARRAD,91571001,1.0,151.63788,0.24664,2012-10-14 20:05:00,"Oct 20, 2012",1355.911,1348.598,0.0,"Oct 21, 2012",153.56146139,-10.6617076219,95.0,9.0
1072,COMETGARRADD,91575001,1.0,151.75857,-0.82661,2012-10-21 09:02:00,"Dec 7, 2012",556.775,555.11,600.0,"Nov 14, 2012",154.066836075,-11.6211711039,96.0,8.0
1073,COMETGARRADD,91577001,1.0,151.7877,-0.83678,2012-10-21 12:15:00,"Dec 7, 2012",439.999,431.464,600.0,"Nov 14, 2012",154.098318882,-11.6202459236,96.0,8.0
1074,COMETGARRADD,91579001,1.0,151.79291,-0.84857,2012-10-21 15:27:00,"Dec 7, 2012",619.829,619.863,900.0,"Nov 14, 2012",154.107592823,-11.6293907549,96.0,8.0
1075,COMETGARRADD,91573001,1.0,151.81171,-0.81533,2012-10-21 05:51:00,"Dec 7, 2012",414.674,416.107,600.0,"Nov 14, 2012",154.113367518,-11.5916248434,96.0,8.0
1076,COMETGARRADD,91574001,1.0,151.86669,-0.74429,2012-10-21 06:00:00,"Dec 7, 2012",1237.483,1226.916,1086.0,"Nov 14, 2012",154.139807492,-11.5056139535,96.0,8.0
1077,COMETGARRADD,91576001,1.0,151.86998,-0.7691,2012-10-21 09:14:00,"Dec 7, 2012",1057.321,1049.97,1043.0,"Nov 14, 2012",154.152006616,-11.5276019625,96.0,8.0
1078,COMETGARRADD,91578001,1.0,151.87823,-0.78958,2012-10-21 12:24:00,"Dec 7, 2012",1237.487,1228.218,1107.0,"Nov 14, 2012",154.167351549,-11.5437707296,96.0,8.0
1079,COMETGARRADD,91580001,1.0,151.88165,-0.81182,2012-10-21 15:39:00,"Dec 7, 2012",937.504,930.814,687.0,"Nov 14, 2012",154.178738877,-11.563311489,96.0,8.0
1082,PKS1008+013,31720003,1.0,152.77322,1.10459,2010-05-18 03:57:00,"May 24, 2010",3722.798,3714.817,3859.0,"May 25, 2010",154.32690891,-9.45470441636,98.0,2.0
1083,PKS1008+013,31720002,1.0,152.77552,1.10296,2010-05-16 11:44:00,"May 22, 2010",1301.287,1274.346,1317.0,"May 23, 2010",154.329677683,-9.45540150345,98.0,2.0
1084,SDSSJ1014+0006,35485003,1.0,153.54701,0.09248,2006-06-27 06:31:00,"Mar 4, 2015",11214.353,10886.954,11397.0,"Jul 8, 2006",155.429301197,-10.1202134623,99.0,3.0
1086,SDSSJ1014+0006,35485002,1.0,153.5587,0.09043,2006-06-17 00:34:00,"Mar 3, 2015",8745.766,8586.502,8849.0,"Jun 28, 2006",155.441124923,-10.1178954533,99.0,3.0
1089,SDSSJ101557.05+,39767005,1.0,153.96681,1.20363,2012-07-08 03:26:00,"Jul 19, 2012",1619.417,1616.94,0.0,"Jul 19, 2012",155.418504522,-8.9324656504,100.0,5.0
1091,SDSSJ101557.05+,39767006,1.0,154.00821,1.18685,2012-07-10 19:37:00,"Jul 20, 2012",401.158,398.851,407.0,"Jul 21, 2012",155.463710875,-8.93313026712,100.0,5.0
1095,RMJ101944.3-003,83904007,1.0,154.88095,-0.65789,2014-04-16 18:53:00,"Apr 26, 2014",160.589,158.742,166.0,"Apr 27, 2014",156.969298888,-10.3336533835,102.0,8.0
1096,RMJ101944.3-003,83904010,1.0,154.88278,-0.64585,2014-04-22 11:12:00,"May 2, 2014",233.081,232.331,239.0,"May 3, 2014",156.966549431,-10.3217792949,102.0,8.0
1098,RMJ101944.3-003,83904003,1.0,154.89095,-0.63635,2014-03-20 07:23:00,"Mar 30, 2014",446.078,441.946,456.0,"Mar 31, 2014",156.970741644,-10.3099479813,102.0,8.0
1100,RMJ101944.3-003,83904005,1.0,154.89175,-0.57015,2014-04-01 19:15:00,"Apr 11, 2014",172.994,170.745,179.0,"Apr 12, 2014",156.946869498,-10.2480501552,102.0,8.0
1101,RMJ101944.3-003,83904004,1.0,154.92087,-0.67215,2014-03-23 15:26:00,"Apr 2, 2014",290.922,291.346,313.0,"Apr 3, 2014",157.012363894,-10.3323071267,102.0,8.0
1102,RMJ101944.3-003,83904002,1.0,154.94381,-0.63831,2014-03-08 04:40:00,"Mar 18, 2014",704.175,702.157,717.0,"Mar 19, 2014",157.021462669,-10.2924174571,102.0,8.0
1105,RBS0863,39159002,1.0,155.64391,-1.22023,2011-07-09 13:23:00,"Jul 15, 2011",1091.288,1090.086,1126.0,"Jul 16, 2011",157.900865365,-10.5764196966,104.0,7.0
1108,RBS0863,39159001,1.0,155.67185,-1.19183,2011-07-03 17:42:00,"Jul 9, 2011",1722.501,1720.396,1756.0,"Jul 10, 2011",157.916628734,-10.5397221029,104.0,7.0
1109,RBS0863,39159004,2.0,155.67208,-1.20617,2012-10-28 23:56:00,"Nov 16, 2012",1383.231,1382.281,1390.0,"Nov 21, 2012",157.922223895,-10.5529670728,104.0,7.0
1111,RBS0863,39159003,2.0,155.70129,-1.19099,2012-10-26 04:33:00,"Nov 16, 2012",732.123,729.265,737.0,"Nov 19, 2012",157.944142548,-10.5280887192,104.0,7.0
1112,Q1020+014,85772001,1.0,155.69213,1.18382,2015-10-17 12:02:00,"Oct 27, 2015",2875.736,2823.071,2895.0,"Oct 28, 2015",157.050732004,-8.32283715589,105.0,2.0
1113,Q1020+014,85772002,1.0,155.69335,1.23112,2015-10-18 02:16:00,"Oct 28, 2015",739.141,708.6,753.0,"Oct 29, 2015",157.034367031,-8.27837880099,105.0,2.0
1114,PSRJ1023+0038,33012047,2.0,155.87781,0.66432,2014-03-23 12:35:00,"Apr 2, 2014",998.234,987.568,1006.0,"Apr 3, 2014",157.418080805,-8.73801522532,106.0,124.0
1115,PSRJ1023+0038,33012039,2.0,155.88339,0.69507,2014-02-19 13:49:00,"Mar 1, 2014",2813.103,2808.882,2831.0,"Mar 2, 2014",157.411904562,-8.70736513452,106.0,124.0
1116,PSRJ1023+0038,33012121,7.0,155.88473,0.63027,2016-04-26 16:30:00,"May 6, 2016",589.179,587.702,603.0,"May 7, 2016",157.437247379,-8.76714305768,106.0,124.0
1117,PSRJ1023+0038,33012053,2.0,155.88994,0.62697,2014-04-27 15:34:00,"May 7, 2014",2966.285,2940.361,2979.0,"May 8, 2014",157.443376717,-8.76829848799,106.0,124.0
1118,PSRJ1023+0038,33012049,2.0,155.89188,0.62321,2014-04-13 14:13:00,"Apr 23, 2014",77.717,76.182,84.0,"Apr 24, 2014",157.446599952,-8.77108288303,106.0,124.0
1119,PSRJ1023+0038,92401001,7.0,155.8939,0.63668,2016-05-08 18:42:00,"May 18, 2016",9633.272,9622.79,9696.0,"May 19, 2016",157.443493787,-8.75781275125,106.0,124.0
1120,PSRJ1023+0038,33012042,2.0,155.89685,0.6217,2014-03-03 04:07:00,"Mar 13, 2014",956.134,935.227,969.0,"Mar 14, 2014",157.451838137,-8.77066151498,106.0,124.0
1121,PSRJ1023+0038,33012081,3.0,155.89773,0.60921,2015-01-24 04:46:00,"Feb 3, 2015",1143.183,1142.735,1150.0,"Feb 4, 2015",157.457309405,-8.7819546935,106.0,124.0
1122,PSRJ1023+0038,33012114,7.0,155.89773,0.66242,2016-03-14 23:13:00,"Mar 23, 2016",453.03,453.012,460.0,"Mar 25, 2016",157.437530503,-8.73246567614,106.0,124.0
1123,PSRJ1023+0038,33012120,7.0,155.89841,0.61882,2016-04-07 06:37:00,"Apr 17, 2016",446.293,444.869,452.0,"Apr 18, 2016",157.454376735,-8.77276697842,106.0,124.0
